user_name,tweets
RIM News,"پاک فوج لائن آف کنٹرول پر عوام کا تحفظ یقینی بنائے گی RIM NEWS پاکستان -
راولپنڈی (رم نیوز ) آرمی چیف جنرل قمر جاوید باجوہ کا کہنا ہے کہ پاک فوج لائن آف کنٹرول (ایل او سی) پر عوام کا تحفظ یقینی بنائے گی۔ پاک فوج کے شعبہ تعلقات عامہ (آئی ایس پی آر) کے مطابق آرمی چیف...
rimnews.pk"
"قلندر
Resistance till freedom","Quote Tweet
Hamid Mir
@HamidMirPAK
 · Nov 4
پاکستان کے لئے کون بہتر ہے؟ٹرمپ یا بایئڈن ؟امریکا کے صدارتی الیکشن میں کون جیتے گا؟#CapitalTalk"
سبز ستارہ,"Quote Tweet
Dr. Shahbaz GiLL
@SHABAZGIL
 · Nov 4
عمران خان صاحب آپ نے یہ کیا کر دیا۔  کہاں تک لے آئے آپ ان کو 

ہم تو دل تک چاہتے تھے- تم تو جاں تک آ گئے"
Syed Hashim Bukhari,"Quote Tweet
علی خان پی ٹی ائی
@alikhan221022
 · Nov 4
پتہ نہیں ان بچوں کو محبت اور محبت کرنے کے انداز کون سکھا دیتا ہے ۔۔۔۔ !!
پاک ارمی زندہ باد۔"
Yasir Kiani,Lahorii King خلائی مخلوق and 8 others
AbbTakk,"1:20
973 views"
Yasir Kiani,"Pakistan Armed Forces 
(Patriot) and 8 others"
Yasir Kiani,"یاسرمحمودبھٹی(میں ہںوں ISI)
 and 9 others"
AbbTakk,"973 views
0:02 / 1:21"
Express News,"پاک فوج ایل او سی پر رہنے والوں کی سیکیورٹی یقینی بنائے گی، آرمی چیف
آرمی چیف کا کورہیڈکوارٹرز راولپنڈی کا دورہ، ایل او سی کی تازہ صورتحال پر بریفنگ دی گئی، آئی ایس پی آر
express.pk"
Irshad Hussain Rathi PTI,"2:19
26 views"
Yaseen Rana,"Quote Tweet
Yaseen Rana
@YaseenR40868567
 · Nov 4
سیاست اہم نہیں، پاکستان اہم ہے۔۔۔

عمران خان کی حد تک ہم برادشت کر لیتے ہیں، پاکستان پر بھونکوں گے تو زُبان کھنیچ لیں گے۔۔"
ARY News Urdu,"پاک فوج ایل او سی پر عوام کا تحفظ یقینی بنائے گی، آرمی چیف
مزید پڑھیں
urdu.arynews.tv"
Hassan khan,"Quote Tweet
Maryam Nawaz Sharif
@MaryamNSharif
 · Nov 4
میرے دیس کی مٹی میں جو زرخیزی ہے، وہ ہمارے ان دہقانوں اور کسان بھائیوں کے خون پسینے کی بدولت ہے۔ یہی محنت کش ہیں جن کی وجہ سے پوری قوم کو خوراک مہیا ہوتی ہے، اور جب وہ اپنی محنت کا صلہ مانگیں تو ان پر یہ بہیمانہ تشدد بہت شرمناک ہے۔ ظلم کی بھی کوئی حد ہوتی ہے۔"
Mazhar Iqbal,"Quote Tweet
Mughal Is Back
@MughalBack
 · Nov 4
Replying to @KhalidJanDawar1
بو بیغیرت پاکستانی فوجی کا الزام لگانے سے پھلے اس فوجی کی افغان وردی تو پاکستانی فوجی جیسی کر دیتا تم کو الزام بھی ڈھنگ سے لگانے نہیں آتا مادر چود"
jalal khaqsar,Dr. Shahbaz GiLL and PTI
Rana Bilal Tahir,"The following media includes potentially sensitive content. Change settings
View"
Hamza Shakil,Faysal Quraishi and 7 others
Khalid Hussain,"Quote Tweet
امہ حبیبہ
@U_HRao1
 · Nov 4
یہ  تکہ کباب بیچنے والا بندہ کون تھا 
میجرسلمان شہید یہ تکے بیچنے والا شخص قوم کا کتنا بڑا محسن ہے آپ جانیں گے تو حیران رہ جائیں گے
انٹیلی جنس اطلاعات تھیں کے دہشتگرد ایک بڑےہدف کی تاک میں ہیں انکا نشانہ 14 اگست کو یومِ آزادی کی تقریبات ہیں دن اور ٹائم مقرر تھا، ہدف کو ٹارگٹ کرنے
Show this thread"
Sher Afgan,"Shanzay(Arsh,s24
zee,s28
) 
 and 2 others"
"shahzad T
hir","Quote Tweet
Hamid Mir
@HamidMirPAK
 · Nov 4
Who ordered arrest of #ArnabGoswamy ? twitter.com/VishweshwarBha…"
Anjum H Farooqui,"Quote Tweet
[ فراز وہاب ]
@FarazWahab1
 · Nov 4
دل سے نکلے گی نہ مر کر بھی وطن کی الفت
میری مٹی سے بھی خوشبؤ وفا آئے گی 

اللہ عزوجل شہدا افواج پاکستان کو جنت الفردوس میں آعلیٰ ترین مقام عطا فرماۓ۔آمین
پاک فوج زندہ آباد
پاکستان پائندہ آباد
#پاک_فوج_ہماری_جان 
@marifthahim @javedatahir"
فیصل 𝐅𝐚𝐢𝐬𝐚𝐥,"From 
Raja Jee"
Khawar Dawar,"Quote Tweet
Afridi Tribal
@Afridijank
 · Nov 4
عمران نیازی  فوج کو اس مقام تک پہنچایا کالیا کا ۔ یہ عزت ہے خواتین کے ہاتھو سے مار ۔  اور اس کو میں بتاتا  کے اپ نے پشتون اور بلوچ  خواتین  کو گھرو سے نھکالہ ۔ ہم جب اپ کے خلاف بھولتے  ہیں تو را یا این ڈی یس یا غدار کا لفظ استعمال کرتے ہیں لکین  اپنوں نے تیری وردی کو نگا کیا twitter.com/AWGoraya/statu…"
Raja Jee,"0:28
2.7K views"
Arshad Nawaz,"Quote Tweet
Arif Sahir(گجر)
@arif_sahir
 · Nov 4
وہ تو میدان میں لگتا ہے کہ کس کی کتنی اوقات ہے  مگر تیری 42 ملین twitter.com/ArshadN8938773…"
Awais khan,"Quote Tweet
پاکستان زندہ باد
@PakistanArmy99
 · Nov 3
اگر ہم عراق و شام جیسے عبرتناک ملک بننے سے بچے رہے تو وجہ صرف اس دھرتی کے جوان جو آج بھی گاوں گاوں شہید ہو کر پہنچ رہے ہیں 
# شریفوں کا سارا ٹولہ ہی غدار ہے"
Boota,"The following media includes potentially sensitive content. Change settings
View"
Jamshed Ansari ( Msc Gold Medalist in Journalism),"انہونی ہوگئ،رانا ثنااللہ خود کو آرمی چیف،وزیراعظم،چیف جسٹس بنانے کے...
#Nawazsharif #Nawazshariflatestnews #shehbazsharif Nawaz sharif latest news Nawaz sharif today shehbaz sharif latest news
youtube.com"
Liaquat Mughal,"Quote Tweet
Javeria Siddique
@javerias
 · Nov 4
آج کا کالم 
بھارت کی منفی مہم اور پاکستانی سیاست 
از جویریہ صدیق 

https://dunya.com.pk/index.php/author/javeria-siddique/2020-11-04/32986/53776516…"
ahmedyousufzai123,"Quote Tweet
Nasir Butt
@nasirbuttuk
 · Nov 4
تلاش گمشدہ ۔۔۔۔۔۔۔۔۔آج کل یہ جھوٹا سیا سی پنڈت کسی اور محفوظ چتھری کی تلاش میں ہے۔"
عمران تھہیم,"Quote Tweet
Hamid Mir
@HamidMirPAK
 · Nov 4
Who ordered arrest of #ArnabGoswamy ? twitter.com/VishweshwarBha…"
Baaghi TV باغی ٹی وی,"بوسنیا کے صدر وزیراعظم ہاؤس پہنچ گئے،پاک فوج کے دستوں نے دی سلامی - Baaghi TV
بوسنیا کے صدر وزیراعظم ہاؤس پہنچ گئے،پاک فوج کے دستوں نے دی سلامی - اسلام آباد - Baaghi TV - تفصیلات کے لئے کلک کریں
baaghitv.com"
[ فراز وہاب ],"لاریب اخترچوہدری
 and 9 others"
sadefiqbal,"Quote Tweet
Raja Asim
@raja__786
 · Nov 3
اس بندے کو ٹھڈے مارکر ن لیگ سے نکالنا چاہیے
یہ جنرل بزدل ہوتے ہیں ڈرپوک ۔
مسلم لیگ ن میں تمام سابق جنرلز کو نکالنا چاہیے
https://urdunews.com/node/515066"
حاضرجناب,"Quote Tweet
Sidra
@sidraq1234
 · Nov 4
پاکستان زندہ باد آئی ایس آئی زندہ باد پاک آرمی زندہ باد  
اللہ کے شیروں آئی ایس آئی
نبی کے غلاموں آئی ایس آئی 
میری جان جوانی۔آئی ایس آئی
میرے دل کی دھڑکن۔آئی ایس آئی
ماؤں کی دعائیں۔آئی ایس آئی
بہنوں کی رضائیں۔آئی ایس آئی
جوانوں کی صدائیں۔آئی ایس آٸی
#PakArmyZindabad
Show this thread
0:54
212 views"
Iftikhar Engineer,"From 
𝑨𝒇𝒂𝒒 𝑨𝒉𝒎𝒂𝒅"
انسان,"Quote Tweet
Ihtesham Afghan
@IhteshamAfghan
 · Nov 3
اب چور کو نام لے کر چور کہا جائے گا، فوج کو محکمہ تعلیم،پولیس یا صحت کی طرح اپنے آئینی دائرہ تک محدود رہنا ہوگا نیزاگر فوج نے اپنے حلف پر عمل نہیں کرنا تو پھر ان کا حلف تبدیل کر دینا چاہئے

نومنتخب سپریم کورٹ بار ایسوسی ایشن کے صدر عبدالطيف آفریدی 
(لطیف لالا)"
Muhammad Asif Ghouri,"Quote Tweet
Pakistan Tourism
@PakistanJannatt
 · Nov 4
#TributeTo_FC_and_Rangers 
Indeed we are thankful to ALMIGHTY ALLAH, that no one even think to come into Pakistan air space. 
If you have some questions, please come in our air space and we will give you a huge surprise. 
#PakArmy 
#Pakistan"
اوکاڑہ کا پنگے باز پٹواری,"Quote Tweet
شیرنی
รค๔i
@khaniQk
 · Nov 4
فوجی نے جس پہ فائر کیے اُسکا کیا قصور تھا؟؟؟؟؟ 
یہ ہاتھ فوجی کے گریبان تک پہنچے ہیں اگر اب بھی ہوش کے ناخن نہ لیے تو اِن ہاتھوں کو سربراہان تک پہنچنے سے کوئی روک نہیں سکے گا"
Usman,"Quote Tweet
Imran wasim
@imwasim19
 · Nov 4
آج تک سنتے آئے کہ دریائے راوی میں ریت کی ٹرالیوں کے ٹھیکے پہ قبضہ مافیا میں شدید جھڑپیں لیکن یہ پہلی بار سنا کہ جو کہتے ہیں کہ ہم سب سے ڈسپلن ادارہ ہیں وہ ریت کی ٹرالیوں پہ بھتہ نہ ملنے کی وجہ سے عوام پہ گولیاں چلا رہے ہیں"
Muhammad Ayub Ayub chitrali,"Quote Tweet
Farrukh Habib
@FarrukhHabibISF
 · Nov 3
شکریہ وزیراعظم عمران خان 
صنعتوں کے لیے تاریخی انرجی پیکیج اعلان کے بعد پورے پاکستان کے صنعتکاروں ،ان سے وابستہ مزدوروں میں جشن کا سماں ہے
بجلی کے نرخوں میں کمی کے باعث پیداواری لاگت میں کمی،چیزیں سستی، نئی فیکٹریاں اور مزید روزگار کے مواقع پیدا ہونگے۔
#PakistanMovingForward"
عبدالرحمان ملک,"Quote Tweet
سویرااشرف
@IamSawairaKhan
 · Nov 3
میں “سویرااشرف” آج کروڑوں ٹوئٹر صارفین کے سامنے یہ حلف لیتی  ہوں جس دن @ImranKhanPTI نے مجھے پاک فوج کو گالی دینے یا ان کے خلاف جانے کا کہا وہ @ISawairaAshraf اور خان کے سپورٹ کا آخری دن ہوگا
مریم صفدر میں #شہدائے_جاتی_امراء میں نام لکھوانے سے عزت کی موت کو ترجیح دوں گی twitter.com/ImranARaja1/st…"
Waseem,"Quote Tweet
Ahmed Waqar Bibi
@Ahmed_WB
 · Nov 4
صبح سے چلنے والی سلسلہ وار اسٹوری ""بھتہ خور"" کی آخر قسط ____ڈراپ سین"
غلام رضا(عقاب),"Quote Tweet
ہریرہ
@SHGAQSO
 · Nov 4
یہ ڈبل ڈور ڈالے میں بیٹھا بھڑوہ کتا جوکہ  آرمی  والا ہے ایک مزدور جو کہ ٹرالی ٹریکٹر  چلاتا تھا اسے تین فائر کیے اور اب حرام کا بچہ  mc bc  اندر چھپ کے بیٹھا  
اسے کاٹ دینا چاہیے اور اسکے آرڈر جاری کرنے والے لٹکادینا چاہیے"
SULTAN RAZA adv,"2:18
52.9K views
From 
Ammad Yousaf"
Boota,"The following media includes potentially sensitive content. Change settings
View
From 
𝑨𝒇𝒂𝒒 𝑨𝒉𝒎𝒂𝒅"
"میری پہچان میرا پاکستان
I love u pakistan","Quote Tweet
آنسہ بٹ
@ansaarmy
 · Nov 3
قرض لیا نون اور پیپل پالٹی نے اور چکا پی ٹی آئی رہی ہے 
اور لوگ پوچھتے ہیں خان نے ان دو سالوں میں کیا کرلیا"
ظالم جٹ,"Quote Tweet
شیرنی
รค๔i
@khaniQk
 · Nov 3
فوجی نے فائر کھولا ، عوام فوجی کو پکڑنے لگی تو فوجی نے کہا کہ سبکو مار دو۔۔"
Silent Khan,Silent Khan and 8 others
Minhaj ul Haq,"Quote Tweet
Naeem Zarrar
@naeemzarrar
 · Nov 3
مریم صفدر اعوان کا بس نہیں چل رہا ورنہ اب تک وہ بھارتی فوج کو پاکستان پر حملے کی اعلانیہ دعوت دے چکی ہوتی۔"
Kashif Shahzad,"Quote Tweet
SYᗴᗞ-ᗷᑌKᕼᗩRI
@LalBukhari
 · Nov 3
اسلام آباد ہائیکورٹ نے وزیر اعظم پاکستان کے پرنسپل سیکریٹری کو لفظ
؛ نیا پاکستان ؛استعمال کرنے پر نوٹس جاری کر دیا-
جبکہ ریاستی اداروں پر مسلسل بھونکنے والوں کے بارے میں ؛عالیہ اور عُظمی ؛
مکمل سناٹے کا شکار "
Ch Muhammad iqbal,"Quote Tweet
Orya Maqbool Jan
@OryaMaqboolJann
 · Nov 3
اہم فیصلے ہوچکے محب وطن تیار رہیں اداروں کے ساتھ کھڑا ہونے کیلئے ان شااللہ اب دشمن پاکستان مکمل ختم

 #شہدائے_جاتی_امراء"
Ch Muhammad iqbal,"Quote Tweet
Col (R) Hashim Dogar
@ColhashimDogar
 · Nov 3
یہ ٹانگیں کٹ تو جاتی ہیں ظالمو مگر کانپتی نہیں ہیں twitter.com/MaleehaHashmey…"
Mudabir Hameed,"Quote Tweet
𝕊𝕙𝕒𝕙𝕚𝕕 ℂ𝕙𝕒𝕦𝕕𝕙𝕒𝕣𝕪
@Shahidc558
 · Nov 3
مکافات عمل امریکہ میں بھی عنقریب دیکھائ دے گا،
پوری دنیا بالخصوص مسلمانوں پر ظلم کے پہاڑ تورنےوالاامریکہ بھی بری طرح پھنسا ہوا ہے۔

اللہ نے ایک نوازشریف امریکہ کو بھی دے دیا۔

میں الیکشن نتائج کو تسلیم کرونگا،،،
اگر میں جیت گیاتو!
ٹرمپ۔
ہرگندہ آدمی ایساہی ہوتاہے
@MaryamNSharif"
"⁩⁦
⁩عاصم الیاس⁦
⁩⁦
⁩",Jutt Veer and 9 others
sharifpk,"0:25
4 views"
Malik Hayat Zafar nonari,"Quote Tweet
Katherine
@Jinnah_Club
 · Nov 3
راوی سائفن کے میںBRB نہر بھارت سے سرحد کی حیثیت رکھتی ہے۔ یہ علاقہ عام عوام کیلیے بند اور یہاں گھدائی پہ پابندی ہے۔ مطلب کوئی بھی اس علاقے میں گھس جائے اور باڈر سیکیورٹی صرف تماشہ دیکھیں، یہ ممکن نہیں۔

لیکن چونکہ آپکی بھینس جیسی عقل میں یہ بات اترے گی نہیں اسلیے بتانا بےکار ہے twitter.com/GulBukhari/sta…"
Truth with Mansoor,"#PakArmyZindabad # Truth with Mansoor
youtube.com"
shahzad hassan,"Quote Tweet
Mohammad Sarwar
@ChMSarwar
 · Nov 3
بزرگ مسلمان بھارتی شہری کو گائے لے جاتے ہوئے دہشت گرد #RSS      کے غنڈوں نے سر عام تشدد کا نشانہ بناکر شہید کردیا' @narendramodi بھارت کو مسلمانوں کے لیے موت کی وادی بنارہا ہے @UN کی شرمناک خاموشی قابل مذمت ہے انسانی حقوق کی تنظمیوں کے ضمیر بھی مردہ ہوچکے ہیں 
#RSSTerrorists
0:28
11.2K views"
سیٹھ چوہدری ولی عہد رضوی,"Quote Tweet
Rashid Nasrullah
@RashidNasrulah
 · Nov 3
ہمیں الاؤ نہیں ہے کہ عوام کو فائر مار دیں !! 

ایک نے کہا سب کو فائر مار دو !!

مارو !! مارو !! ہمیں مار دو !!

 ہم بلڈی سویلین کیڑے مکوڑے مرنے کے ہی قابل ہیں"
Taabi,"Quote Tweet
سویرااشرف
@IamSawairaKhan
 · Nov 3
میں “سویرااشرف” آج کروڑوں ٹوئٹر صارفین کے سامنے یہ حلف لیتی  ہوں جس دن @ImranKhanPTI نے مجھے پاک فوج کو گالی دینے یا ان کے خلاف جانے کا کہا وہ @ISawairaAshraf اور خان کے سپورٹ کا آخری دن ہوگا
مریم صفدر میں #شہدائے_جاتی_امراء میں نام لکھوانے سے عزت کی موت کو ترجیح دوں گی twitter.com/ImranARaja1/st…"
Yasir Kiani,DAUD ZAMAN and 9 others
Manzoor Pashteen Fans,"Quote Tweet
Reham Khan
@RehamKhan1
 · Nov 3
In response to those saying it’s not a recent video & that SM is twisting the story well here is another video. It makes no difference when it’s from. It has to STOP "
رکن الدین بیبرس,"Quote Tweet
Dr Humma Saif
@HummaSaif
 · Nov 3
غریبوں سے بھتہ لینا اور انکار پر گولی مارنا بالکل allowed نہی
اس آرمی پرسنل سے غلطی ہوئ اور اس کو سزا ہوگی
#VeryAppreciable 
امید ہے کہ سزا انہی غریب مظلوم عوام کے سامنے دی جائے گی"
